293	-9223372036854775808
294	0
295	0
296	-2012630302347396336
297	0
298	0
299	-9223372036854775808
300	4844776765444602952
301	0
302	-1720128767050907648
303	0
304	7076514181427541192
305	0
306	2969253358555749916
307	0
308	-9223372036854775808
309	6863263414517902812
310	0
311	-9223372036854775808
312	217071674990753845
313	0
314	-3522993322643927634
315	0
316	6002389856087638724
317	-9223372036854775808
318	3354502468275589950
319	1759984535568908761
320	-1310702485665068454
321	2795083024842682308
322	6655976513645564711
323	-5694368433090451585
324	7531063085148410352
325	0
326	0
327	1523451559170760207
328	4654012016924860538
329	-2603564958786172229
330	0
331	8271720683719020552
332	0
333	0
334	0
335	0
336	1432332256952713216
337	0
338	-4134795430693293104
339	0
340	0
341	-9223372036854775808
342	6101013948214018048
343	0
344	-259043207760223656
345	0
346	5491272347746904159
347	-9223372036854775808
348	3922643034249359300
349	0
350	-3611521450876749824
351	0
352	0
353	-7149820027766230210
354	0
355	4638845397462965315
356	-9223372036854775808
357	0
358	6861281586176851968
359	0
360	3374124894749059951
361	0
362	-3567946787794714624
363	0
364	896331890531762176
365	0
366	1831601835840004593
367	7234745908692316262
368	-3151098743068715204
369	0
370	0
371	0
372	6929085446359019942
373	7494316374664537856
374	-8503382007480696256
375	0
376	3824109279845282825
377	-4846082676949350152
378	0
379	0
380	-5989263274298580794
381	0
382	0
383	-3917531731108814481
384	5812452727569298432
385	5892497032650280960
386	-6711527684172245475
387	0
388	5950725851480184884
389	-8231611939012301491
390	7272597733072331829
391	0
392	-1547200676949246903
393	0
394	7905888472329530096
395	-625781588246493356
396	0
397	0
398	-5935242597136355071
399	0
400	9103050702983446547
401	-9223372036854775808
402	6997060198236587903
403	0
404	-1288927740727332615
405	0
406	6692116072511675379
407	-9223372036854775808
408	6675455522438683686
409	0
410	0
411	0
412	982813552945028859
413	-9223372036854775808
414	6866793826852933807
415	0
416	-1150442946850117394
417	0
418	0
419	-2959601625875256228
420	5624905898492123520
421	0
422	-5195287403039556416
423	0
424	6231257094134169600
425	-5401830031860266148
426	7911890715864298384
427	4994587773771451753
428	-1348606786940464628
429	0
430	0
431	-9223372036854775808
432	1311219050633349290
433	0
434	-6068792162063204352
435	4559808943043051596
436	0
437	-9223372036854775808
438	3227171635660194532
439	0
440	-9223372036854775808
441	3981161968962124915
442	0
443	-5425190819045021073
444	1
445	0
446	-5809966742574727168
447	0
448	5766735155669393196
449	0
450	409803614627894873
451	8750631813447389003
452	-5812203360916513029
453	0
454	7429221216243679232
455	0
456	8152074515472289837
457	0
458	-5746160509638008052
459	0
460	4133540903988109579
461	0
462	2622972155562690378
463	0
464	-5251975341937427264
465	0
466	0
467	0
468	8584251700636578759
469	0
470	-9223372036854775808
471	0
472	9131794391667090709
473	-9223372036854775808
474	0
475	0
476	-7235444529820598272
477	0
478	2805208077993652826
479	-9223372036854775808
480	1061766250811564207
481	0
482	-4581029511804731345
483	0
484	8593568395868237205
485	-7730378536832308463
486	0
487	0
488	-811385182590224910
489	0
490	5727577960268779266
491	-9223372036854775808
492	4001391644069855232
493	0
494	-7787005230700298240
495	323734082396741051
496	0
497	-9223372036854775808
498	0
499	7793402973843092627
500	0
501	8106630401963185794
502	5424857451999158653
503	-9223372036854775808
504	7598859601571287238
505	6037598150819441972
506	-2828299563260990004
507	0
508	6231834215428555371
509	-9223372036854775808
510	0
511	0
512	-1434514281639693679
513	0
514	0
515	-9223372036854775808
516	1424731570539442208
517	0
518	0
519	0
520	5852294333595289660
521	0
522	0
523	1657340010311235088
524	-3594992969858951957
525	3774697368858332105
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	-9223372036854775808
534	4587710838568200692
535	0
536	-6614164813222248448
537	0
538	0
539	-536918069033754398
540	0
541	0
542	-4560713448199549386
543	0
544	2920405279867237963
545	-1134134171572428521
546	0
547	0
548	-4637393640695360102
549	7219577595900339493
550	0
551	0
552	0
553	0
554	-7579223764130362592
555	1783
556	0
557	-9223372036854775808
558	0
559	1508147561242835678
560	-5584395160546735883
561	0
562	7225950860390715991
563	-8943247719787075263
564	6586807998248352731
565	0
566	-5229579701436374826
567	0
568	0
569	0
570	0
571	6202230822590394553
572	-1663754632527249408
573	0
574	0
575	0
576	2662159113992036352
577	0
578	-1992756415985701247
579	0
580	8215129150243514766
581	0
582	7006159045048401920
583	5743389273875365356
584	0
585	0
586	0
587	-31464601316461234
588	0
589	4139163901285851761
590	-9223372036854775808
591	0
592	0
593	-833958172948959346
594	7636697593136807936
595	0
596	-4362405897726799321
597	0
598	3249396642859643557
599	0
600	3054348310386573312
601	0
602	0
603	0
604	3934150455100598064
605	-9223372036854775808
606	1075327010927275236
607	0
608	-9223372036854775808
609	7744544008888219645
610	0
611	0
612	5322419491891385269
613	0
614	-9223372036854775808
615	0
616	478177130178412544
617	-548984648968899714
618	6704810263182723091
619	3242767317812666291
620	-4714882640599522790
621	0
622	8290876334495320309
623	-3603702743696411140
624	4291702911330046921
625	0
626	-8402312578451718583
627	0
628	0
629	0
630	5872814385584326656
631	0
632	-3295808094491115520
633	6565538823851426088
634	0
635	0
636	3372840150253620185
637	0
638	-4871876140126529465
639	0
640	0
641	-5939775540909176113
642	6889729734280202190
643	0
644	0
645	0
646	1893849176989499392
647	-4726866878804673385
648	0
649	9183021883052307875
650	-5464004511224686021
651	0
652	0
653	-3823489558884986450
654	0
655	6005271830073821505
656	0
657	0
658	0
659	0
660	7832760876977381520
661	0
662	0
663	0
664	1874050533352708120
665	-1090186439707604192
666	0
667	0
668	-8446222068628877923
669	0
670	7773393939814040870
671	0
672	7940068696767953339
673	7698109741473990298
674	-7660136233992438477
675	0
676	0
677	0
678	5732105435722693773
679	0
680	-5044272650579345408
681	0
682	1299403076837340228
683	-9223372036854775808
684	2196063665000856405
685	3003361414240523004
686	0
687	8732431946771834624
688	2608421263322288825
689	-9223372036854775808
690	0
691	0
692	-9223372036854775808
693	0
694	1465409881109838287
695	-9223372036854775808
696	5861084577709452416
697	0
698	-1793469679682218155
699	0
700	5409126742470062000
701	-1754461564207252496
702	0
703	0
704	-5992746224060183549
705	0
706	0
707	-9223372036854775808
708	5096297967392915456
709	0
710	-3846318173355769856
711	0
712	4594484373617599157
713	-6748976246456899058
714	0
715	0
716	-8441827315903545243
717	0
718	0
719	0
720	9099997874876789111
721	0
722	-8415662814442601914
723	0
724	0
725	-9223372036854775808
726	0
727	3575925513776705524
728	-32534722575859712
729	6492151947944803699
730	1459166279268040704
731	-9223372036854775808
732	2871543324955710163
733	7859275616249562034
734	-2421405137715142138
735	3795900816993636416
736	0
737	-113287193594283924
738	8031062727206109184
739	2271821043619666713
740	0
741	0
742	5835556146836486452
743	0
744	2722686908915484754
745	0
746	-9223372036854775808
747	0
748	8944970102431735495
749	-3034986494583587800
750	7833241067224746202
751	0
752	-5026478524090023936
753	0
754	365735923072930530
755	0
756	8988071196135741504
757	0
758	-2103552442589219377
759	5557945614299721994
760	0
761	-9223372036854775808
762	7317012388337680384
763	0
764	-2143956262725082116
765	0
766	0
767	0
768	4861379099317907362
769	0
770	0
771	0
772	0
773	0
774	4662148795115551760
775	7628440086901913497
776	-5659993646970558667
777	0
778	5653050764042436608
779	-9223372036854775808
780	5474179660687735175
781	0
782	-9223372036854775808
783	2463737848447943107
784	196119465453658667
785	-7106277626521695793
786	0
787	2437183686062711577
788	-2556729879004930225
789	2979596802314621434
790	0
791	-8732171197557711308
792	3411078000880646216
793	0
794	-9223371920996781119
795	1373955209158342308
796	4092707849484805482
797	-6059747313961775254
798	0
799	0
800	-4006405117611165524
801	1582474903313731973
802	363435558447349760
803	-9223372036854775808
804	6134786086153051641
805	0
806	0
807	0
808	0
809	0
810	2521569845418845880
811	0
812	0
813	0
814	8762192879700410368
815	-9223372036854775808
816	2988496793550979072
817	9115170986353544084
818	-7826197708950747567
819	1232121418661046113
820	6879522128006217728
821	0
822	5435806554294042267
823	0
824	-6237890104187158528
825	0
826	8606454610889173888
827	-9223372036854775808
828	8531648479830002181
829	0
830	-5001445911684998458
831	0
832	1226468444247816633
833	-9223372036854775808
834	0
835	0
836	-9223372036854775808
837	0
838	19071502134977
839	-3644558766780255765
840	2195435631737765888
841	0
842	-9029956315500318199
843	0
844	2221252113630058056
845	-9223372036854775808
846	9074859304668038261
847	0
848	-613872923780921389
849	0
850	3442555940583946021
851	0
852	8434172001581697845
853	0
854	-8395773126536221089
855	0
856	0
857	-9223372036854775808
858	3892176112473588557
859	0
860	-2661179387674440654
861	0
862	3025465654037796530
863	0
864	1023783971582716188
865	0
866	-8684933749687713792
867	0
868	4975845429294838628
869	-7896988852099346958
870	2458476771568329856
871	0
872	-9003865535485575168
873	0
874	4698240144347592456
875	0
876	8242885415850213376
877	0
878	0
879	0
880	0
881	-9223372036854775808
882	1348184054121927200
883	0
884	-9223372016021411575
885	0
886	4125297258671374336
887	0
888	0
889	0
890	-8894016573231229767
891	0
892	578431077140398080
893	0
894	3800064534561353966
895	0
896	0
897	0
898	2128801405225348928
899	-4579386764849840128
900	6301726371346415616
901	0
902	-9155261230049455361
903	0
904	0
905	0
906	0
907	0
908	-7193076441873780284
909	0
910	0
911	-9223372036854775808
912	0
913	0
914	-63282235659892376
915	0
916	395809752467396289
917	0
918	8917924421878596374
919	0
920	-9223353526960459368
921	14953
922	0
923	0
924	0
925	0
926	0
927	0
928	190074774116892672
929	-9223372036854775808
930	948232305684784628
931	0
932	-9223372036854775808
933	4746167338386938884
934	0
935	0
936	0
937	0
938	-3796253010896617472
939	0
940	1802695046191271404
941	0
942	4572176998315805331
943	5174656118101457725
944	-9223372036854775808
945	0
946	3973246467224950440
947	0
948	0
949	0
950	-1719848639385305088
951	0
952	0
953	-9223372036854775808
954	1738982455403547341
955	0
956	-9159147034265344135
957	0
958	0
959	-9223372036854775808
960	7387380060753121280
961	8881842874312030665
962	0
963	6114583600514183740
964	0
965	-9223372036854775808
966	921335588914405791
967	0
968	-2961124239782786269
969	4045344774595782562
970	1801439850948198400
971	-3203484418105917195
972	0
973	0
974	-7606596928357182316
975	0
976	7491937422289195422
977	0
978	611132392046400730
979	6763203213422670537
980	0
981	0
982	0
983	0
984	612996077980626336
985	9191044178468531089
986	-6306223038094376960
987	4411199283073543195
988	0
989	-3093122571224734260
990	0
991	1545828282515634410
992	-9223372036854775808
993	0
994	2660782954845831168
995	-9223372036854775808
996	9193178828683217957
997	6440685291963008434
998	-2652896848203034813
999	0
1000	0
1001	-8944070463226238484
1002	1819924367460174975
1003	0
1004	-3156677260079158679
1005	1644296400221732201
1006	3876916696478490481
1007	0
1008	4927319754131353182
1009	2018805986770157503
1010	0
1011	2162980014134041833
1012	7195922770121208319
1013	0
1014	8196551321814302720
1015	0
1016	0
1017	0
1018	0
1019	0
1020	4762275107811893248
1021	0
1022	-9223372036854775808
1023	0
1024	9052480686647137708
1025	-1162813563660722198
1026	675160869657116372
1027	0
1028	-1316049228656373454
1029	3062241070697531767
1030	5391751670099077448
1031	-2021644372850035014
1032	0
1033	8462609771547433086
1034	-9223372036854775808
1035	7043693469640971697
1036	0
1037	0
1038	0
1039	0
1040	-9223372036854775808
1041	8705902597333872261
1042	0
1043	-9223372036854775808
1044	250894732562
1045	4901308094268946348
1046	0
1047	0
1048	0
1049	-9223372036854775808
1050	4005937276613531979
1051	0
1052	-3258706550671901263
1053	7163801067627340371
1054	1048947779929988409
1055	-8343430370092995152
1056	3371661821277770496
1057	6144608365361701881
1058	-8636778185389768704
1059	0
1060	0
1061	-4704752974116368720
1062	5021177106705333120
1063	0
1064	-9223372036854775808
1065	0
1066	508703247054144608
1067	-9223372036854775808
1068	2614492922598326272
1069	1706259575430004499
1070	-9223372036854703333
1071	0
1072	0
1073	-398538935363865978
1074	0
1075	0
1076	-2113389711283939912
1077	0
1078	0
1079	0
1080	0
1081	0
1082	-1049654768906443597
1083	0
1084	3584893819762050787
1085	0
1086	4359484439294640128
1087	5204017580003599264
1088	-4910122080167314435
1089	2849061368807438093
1090	2631903208342534244
1091	0
1092	7036368749674368770
1093	0
1094	-7602947779086119949
1095	0
1096	4512395720392704000
1097	-8285576553084375253
1098	2105029550782710340
1099	0
1100	-8989333367025531677
1101	0
1102	0
1103	-9223372036854775808
1104	8360202867080639530
1105	0
1106	-5669759025467421977
1107	5378765567645471399
1108	4687082555829596850
1109	0
1110	1901803481767985347
1111	0
1112	0
1113	0
1114	1922415747107231781
1115	0
1116	4078132871006545600
1117	0
1118	-5342085958181812096
1119	0
1120	473596984747603419
1121	0
1122	2110336300993850459
1123	0
1124	-3491978561072398336
1125	2200917009668572188
1126	1603480182575501211
1127	0
1128	8377968892823688161
1129	3799440242946767118
1130	-4116303223050497397
1131	390209159254523044
1132	4800533307187154566
1133	0
1134	7548929902083309568
1135	0
1136	-292178146920298845
1137	0
1138	1552664020945731584
1139	0
1140	4893626108675382133
1141	0
1142	-7659984906077921280
1143	4825668656518809477
1144	0
1145	-4992123854743500143
1146	6901081901221961728
1147	9176608752755988840
1148	0
1149	7520844224707877239
1150	3
1151	-9223372036854775808
1152	5972380040239113908
1153	8245387490832375350
1154	-4814143280344602942
1155	0
1156	480853285096961024
1157	0
1158	0
1159	5868364872592679060
1160	-2602685377724547072
1161	3301703882846931277
1162	0
1163	0
1164	4983106544156161327
1165	1048507139002787055
1166	-7186495046319865856
1167	0
1168	0
1169	-9223372036854775808
1170	0
1171	0
1172	-8865156939831883511
1173	0
1174	1266738739202543616
1175	-9223372036854775808
1176	0
1177	7062389885443325777
1178	-9223372034737836836
1179	0
1180	6300339484976816437
1181	-9223372036854775808
1182	4342495720572836743
1183	1284044953964007142
1184	-3954501468679545139
1185	1522237746934963314
1186	0
1187	-9223372036854775808
1188	972320122674872320
1189	0
1190	-7925205984738325575
1191	0
1192	0
1193	-5711608410707748233
1194	6981326773907320096
1195	0
1196	-9223372036854775808
1197	0
1198	0
1199	0
1200	0
1201	0
1202	-5726326926201585664
1203	0
1204	8323286999462653170
1205	-3069826815099205581
1206	0
1207	0
1208	-9223372036854775808
1209	0
1210	2456897459712724495
1211	0
1212	7951002751734906806
1213	0
1214	0
1215	0
1216	0
1217	-8149671090990960418
1218	8994006781573141349
1219	8930694308046849774
1220	-3991456332105696127
1221	0
1222	297937396504651417
1223	-6012631326402514597
1224	0
1225	8016762469465388139
1226	-8932273776967306564
1227	0
1228	2367703507311583423
1229	-1663623951381262966
1230	8486309627862438865
1231	0
1232	-8416759880696203718
1233	8791990336241587551
1234	8060874985565028167
1235	-5218268973766859314
1236	4213596133139727429
1237	0
1238	-441810219184116497
1239	0
1240	0
1241	-6268119884342728526
1242	4675097329543716166
1243	0
1244	-8969991800094399521
1245	0
1246	1553563286865507850
1247	-9223372036854775808
1248	7314069554552392436
1249	0
1250	-6804741340693717150
1251	0
1252	4039535882647109632
1253	0
1254	0
1255	0
1256	0
1257	4900243158890209938
1258	8062769818684829077
1259	0
1260	0
1261	0
1262	-5090040687821955569
1263	0
1264	2589939694240117318
1265	-4382618672355641271
1266	6908939523075201309
1267	0
1268	-3465478246407925281
1269	0
1270	3369077461169101927
1271	-6210595616675615538
1272	0
1273	9022108382918141539
1274	0
1275	0
1276	0
1277	-3526225864488100783
1278	6057224189658038272
1279	0
1280	-3462994893364981527
1281	0
1282	6876348556512004522
1283	-8700875884720641128
1284	6326749395410150040
1285	0
1286	-3065614340099932160
1287	0
1288	6083507397218971844
1289	-9223372036854775808
1290	5451593055280824320
1291	0
1292	0
1293	0
1294	0
1295	0
1296	761108959795871744
1297	0
1298	-1593605863913206931
1299	6887490450337631132
1300	8297498883335244134
1301	0
1302	5518759165885196424
1303	0
1304	0
1305	0
1306	573102823582728192
1307	-9223372036854775808
1308	7216684738021757425
1309	0
1310	0
1311	0
1312	18067612152
1313	-9223372036854775808
1314	989713159675707392
1315	0
1316	-7974032715937446124
1317	0
1318	5452542247999111168
1319	-417685765426658321
1320	2847694662716620800
1321	0
1322	-9223372036854775808
1323	6505154166922329585
1324	466780982417407489
1325	0
1326	129741706397336595
1327	0
1328	-3130437821047327195
1329	0
1330	5574554914767383784
1331	-9223372036854775808
1332	3462423688517779456
1333	0
1334	0
1335	0
1336	4809957522880331776
1337	-1506106689351717407
1338	2622310128942045897
1339	0
1340	-1010840427010540239
1341	0
1342	2892592710412140544
1343	0
1344	9065879842363025378
1345	2862886619495869228
1346	0
1347	0
1348	7467983878783500134
1349	-9223372036854775808
1350	1546923062450385921
1351	0
1352	-9223372036854775808
1353	3260083137225756410
1354	0
1355	0
1356	6723000812501365104
1357	2808863461473884479
1358	-6055930205028387685
1359	0
1360	6549742937905823744
1361	-9223372036854775808
1362	0
1363	0
1364	-2080101643447258112
1365	4092258864980210837
1366	6253284162307861148
1367	-7185686943546156271
1368	3523146967136018304
1369	0
1370	0
1371	0
1372	0
1373	0
1374	27717227847352320
1375	0
1376	-9223372036854775808
1377	6160850942844506081
1378	0
1379	-4788193489067696217
1380	8089274171315453952
1381	0
1382	-4188463974105875576
1383	8533296850905109165
1384	0
1385	0
1386	7736743951235974975
1387	0
1388	-734758773712807032
1389	0
1390	0
1391	-9223372036854775808
1392	0
1393	0
1394	-4627746602517086299
1395	1897514080862106678
1396	7149747904998376287
1397	0
1398	0
1399	0
1400	-6715260935189031397
1401	0
1402	0
1403	-9223372036854775808
1404	5024675760632233984
1405	0
1406	-9223372036854775808
1407	0
1408	0
1409	0
1410	9152211588609924255
1411	0
1412	-2178784626110749932
1413	0
1414	7643973014400270336
1415	0
1416	0
1417	0
1418	-2510527911638908928
1419	0
1420	4349995102580506624
1421	-9223372036854775808
1422	3636072598608838380
1423	0
1424	-6840342132054245175
1425	0
1426	0
1427	-9223372036854775808
1428	6804622231263904515
1429	5134707627357527258
1430	-5188705665175715801
1431	2824896503681823284
1432	5438426787313281769
1433	-9223372036854775808
1434	0
1435	0
1436	-5325399072654068608
1437	0
1438	2228413610954001860
1439	-9223372036854775808
1440	0
1441	0
1442	-2238372901566062085
1443	0
1444	7870470030038791982
1445	-9223372036854775808
1446	0
1447	0
1448	-6436291616992347556
1449	0
1450	2486681859803851776
1451	-2613429308259052190
1452	0
1453	0
1454	-5344692044627821630
1455	0
1456	0
1457	0
1458	0
1459	0
1460	-9223372036854775808
1461	0
1462	4217736637192339456
1463	-9223372036854775808
1464	0
1465	472012392173227392
1466	-7692180915991176489
1467	2354856734018585434
1468	4155630987771490933
1469	0
1470	6724418990793600349
1471	0
1472	-4397420960400289613
1473	0
1474	0
1475	0
1476	0
1477	0
1478	0
1479	3063598898886930822
1480	0
1481	0
1482	4850838440301821952
1483	0
1484	0
1485	0
1486	4418360703400315541
1487	-9223372036854775808
1488	0
1489	7957891723104085765
1490	0
1491	0
1492	8137872167305907319
1493	-9223372036854775808
1494	7749873455464673321
1495	0
1496	-9223372036854775808
1497	1269571392318379827
1498	0
1499	-9223372036854775808
1500	8525003070260641792
1501	0
1502	-8059712344785729371
1503	6565778426911192722
1504	8607007112066487628
1505	-9223372036854775808
1506	0
1507	0
1508	-1931819085456963443
1509	0
1510	0
1511	0
1512	9139169605096849408
1513	7060163352481249759
1514	-6125617841913985578
1515	0
1516	8094885508174315520
1517	-4363751318804804205
1518	0
1519	0
1520	-5506888309969848320
1521	6280060596554535707
1522	1431664218927262326
1523	0
1524	1058488463697137371
1525	0
1526	-828050453215313920
1527	0
1528	0
1529	-9223180943453486073
1530	1897860843601657856
1531	0
1532	0
1533	0
1534	5521222515327762432
1535	0
1536	1754441674056228204
1537	0
1538	-2853968300813772800
1539	0
1540	8714792406832078726
1541	-1865184722582144452
1542	7813163688184521280
1543	0
1544	-9223372036854775808
1545	0
1546	4781685946006584287
1547	-9223372036854775808
1548	3651566198658371278
1549	0
1550	-9223372036851923324
1551	9196747728599051776
1552	8666299492447632128
1553	-9223372036854775808
1554	1628754735728761110
1555	0
1556	-7496025432158512342
1557	0
1558	1167479065620959799
1559	0
1560	3942982350548734897
1561	1205255551342968566
1562	-9223317813322353927
1563	0
1564	7481537284265498714
1565	-9223372036854775808
1566	3225352038993374149
1567	19545314041530
1568	0
1569	0
1570	7410357682759811227
1571	0
1572	0
1573	3885162279139575416
1574	-1066373004225625449
1575	6388147659994135296
1576	3096150787511849472
1577	-6995350661661287530
1578	4997409329106665843
1579	0
1580	-1875531853651813912
1581	0
1582	0
1583	-9223372036854775808
1584	6837849289637854622
1585	0
1586	-7358224436427612605
1587	0
1588	4564848128754188288
1589	0
1590	3873927852303076093
1591	0
1592	-4065046986641739899
1593	0
1594	8439811656979568036
1595	-3809024845062196076
1596	4706436904219440295
1597	6416642323390045102
1598	-1215738022455264846
1599	0
1600	5457652953487769600
1601	-5775112592120557414
1602	3080363604607512094
1603	0
1604	-8986791330092236800
1605	0
1606	4334748916772743530
1607	-9223372036854775808
1608	3086206236610037329
1609	0
1610	-5924291795759398912
1611	0
1612	1009140971224849499
1613	-9223372036854775808
1614	0
1615	4777411757346766211
1616	-177386409932357632
1617	0
1618	6184316756457429038
1619	-5772887993366446478
1620	1793049225844490240
1621	0
1622	-9223372036854775808
1623	0
1624	0
1625	-1867002544658379756
1626	2322263778327507423
1627	0
1628	-6801541198876084116
1629	2840458073601406429
1630	5731099714412412928
1631	0
1632	8480292172799158120
1633	0
1634	-6415729081287353807
1635	0
1636	548438497550891799
1637	-9223372036854775808
1638	6476545252075372544
1639	1006631455706070165
1640	-1793085413193015972
1641	8911577729297337731
1642	6909259146860234587
1643	-5353448734316608412
1644	0
1645	4748663807713088857
1646	-1419950082187977454
1647	0
1648	0
1649	-9223372036854775808
1650	9145523385786875714
1651	0
1652	-3558848178749701298
1653	0
1654	9146589841352294400
1655	-9223372036854775808
1656	2209578166934420763
1657	0
1658	0
1659	0
1660	381332860908137
1661	0
1662	0
1663	0
1664	-8591086404319049153
1665	0
1666	6792968559869669965
1667	-4931180927754913879
1668	4629887251405002839
1669	3401219187433484163
1670	-3931612148446385449
1671	0
1672	1885163070818980603
1673	-5715039251428469757
1674	2099240376308072448
1675	0
1676	-2859410535812121922
1677	0
1678	4202780743420584101
1679	0
1680	6596176734094747570
1681	0
1682	-4981781422008134749
1683	3671517816047436565
1684	0
1685	0
1686	0
1687	0
1688	-5739240694116105674
1689	0
1690	136604795884764538
1691	-3296123166105965331
1692	1882511554990047232
1693	0
1694	-9223372036854743776
1695	0
1696	6676345632007776071
1697	-9223372036854775808
1698	8378894144474944303
1699	0
1700	-1662995625960053568
1701	0
1702	7402147169391776202
1703	-7529464817903687702
1704	3011992798563508992
1705	0
1706	-9223372036854775808
1707	6398279928932897883
1708	8671681082501890048
1709	-1836789449165673993
1710	0
1711	7803684846592098489
1712	-4084544031443701096
1713	6211712938180444217
1714	6145745344155511616
1715	-8575362849393893104
1716	8672601417306242118
1717	1628688145424081984
1718	-9223372036854775808
1719	0
1720	2579046324181513781
1721	-731382416371156077
1722	7605852407143425189
1723	0
1724	0
1725	7105867686068633692
1726	0
1727	0
1728	4800580511623168456
1729	7114791175649415722
1730	-6919851563648234449
1731	0
1732	0
1733	-5144831192512514955
1734	7578262420735393792
1735	0
1736	-9135423112886340551
1737	0
1738	8422807790605527552
1739	-9223372036854775808
1740	3589020823966006147
1741	1837802695609065998
1742	-3630364619285770160
1743	3140162002988046406
1744	3745434429837182464
1745	-8734926799108730804
1746	1754548627964952576
1747	6516462801472591953
1748	0
1749	8345324511591023141
1750	3338782967091691520
1751	-9223372036854775808
1752	8043216132575640295
1753	4736728242430436119
1754	-9223372036715437147
1755	6219095224733526825
1756	0
1757	0
1758	4043574757240557485
1759	0
1760	-459911615131680768
1761	5288251549468196738
